Make	Model	Rating
TOYOTA	CAMRY	5.708812260536399
TOYOTA	CAMRY HYBRID LE	7.375478927203066
TOYOTA	CAMRY HYBRID XLE/SE	7.2988505747126435
TOYOTA	COROLLA	6.666666666666667
TOYOTA	COROLLA	6.590038314176246
TOYOTA	COROLLA	6.628352490421456
TOYOTA	COROLLA LE ECO (1-mode)	6.877394636015326
TOYOTA	COROLLA LE ECO (2-mode)	6.781609195402299
TOYOTA	COROLLA iM	6.628352490421456
TOYOTA	COROLLA iM	6.4559386973180075
TOYOTA	HIGHLANDER	5.344827586206897
TOYOTA	HIGHLANDER AWD	5.1915708812260535
TOYOTA	HIGHLANDER AWD (Start/Stop System)	5.268199233716476
TOYOTA	HIGHLANDER AWD LE	5.363984674329502
TOYOTA	HIGHLANDER HYBRID AWD	6.302681992337165
TOYOTA	PRIUS	7.988505747126437
TOYOTA	PRIUS c	7.7011494252873565
TOYOTA	PRIUS v	7.413793103448276
TOYOTA	RAV4	5.842911877394636
TOYOTA	RAV4 LE/XLE	5.977011494252873
TOYOTA	RAV4 AWD	5.74712643678161
TOYOTA	RAV4 LIMITED/SE AWD	5.670498084291188
TOYOTA	RAV4 HYBRID AWD	6.743295019157088
TOYOTA	SEQUOIA 4WD	2.7203065134099624
TOYOTA	SIENNA	5.114942528735632
TOYOTA	SIENNA AWD	4.75095785440613
TOYOTA	TACOMA	4.96168582375479
TOYOTA	TACOMA	4.865900383141763
TOYOTA	TACOMA 4WD	4.75095785440613
TOYOTA	TACOMA 4WD	4.655172413793104
TOYOTA	TACOMA 4WD	4.578544061302682
TOYOTA	TACOMA 4WD	4.233716475095786
TOYOTA	TACOMA 4WD D-CAB OFF-ROAD	4.252873563218391
TOYOTA	TUNDRA	3.6015325670498086
TOYOTA	TUNDRA	3.1417624521072804
TOYOTA	TUNDRA 4WD	3.314176245210728
TOYOTA	TUNDRA 4WD	2.7586206896551726
TOYOTA	YARIS	7.030651340996169
TOYOTA	YARIS (SIL)	6.85823754789272
TOYOTA	YARIS HATCHBACK	6.685823754789272
TOYOTA	YARIS HATCHBACK	6.781609195402299
VOLKSWAGEN	BEETLE	6.187739463601533
VOLKSWAGEN	BEETLE	6.206896551724139
VOLKSWAGEN	BEETLE DUNE	6.149425287356323
VOLKSWAGEN	BEETLE CONVERTIBLE	6.187739463601533
VOLKSWAGEN	CC 4MOTION	4.693486590038314
VOLKSWAGEN	GOLF	6.32183908045977
VOLKSWAGEN	GOLF	6.360153256704981
VOLKSWAGEN	GOLF GTI	6.187739463601533
VOLKSWAGEN	GOLF GTI	6.206896551724139
VOLKSWAGEN	GOLF R	5.862068965517242
VOLKSWAGEN	GOLF R	5.78544061302682
VOLKSWAGEN	GOLF ALLTRACK	5.78544061302682
VOLKSWAGEN	GOLF SPORTWAGEN	6.32183908045977
VOLKSWAGEN	GOLF SPORTWAGEN	6.283524904214559
VOLKSWAGEN	GOLF SPORTWAGEN 4MOTION	5.78544061302682
VOLKSWAGEN	JETTA	6.647509578544062
VOLKSWAGEN	JETTA	6.781609195402299
VOLKSWAGEN	JETTA	6.302681992337165
VOLKSWAGEN	JETTA	6.0727969348659006
VOLKSWAGEN	JETTA	6.015325670498084
VOLKSWAGEN	PASSAT	6.0919540229885065
VOLKSWAGEN	PASSAT	5.363984674329502
VOLKSWAGEN	TIGUAN	5.095785440613027
VOLKSWAGEN	TIGUAN 4MOTION	4.96168582375479
VOLKSWAGEN	TOUAREG	4.501915708812261
VOLVO	S60 T5	6.206896551724139
VOLVO	S60 T5 AWD	5.804597701149426
VOLVO	S60 INSCRIPTION T5	6.206896551724139
VOLVO	S60 INSCRIPTION T5 AWD	5.804597701149426
VOLVO	S60 T6 AWD	5.766283524904215
VOLVO	S60 POLESTAR	5.383141762452108
VOLVO	S60 CC T5 AWD	5.78544061302682
VOLVO	S90 T5	6.0919540229885065
VOLVO	S90 T6 AWD	5.804597701149426
VOLVO	V60 T5	6.206896551724139
VOLVO	V60 T5 AWD	5.804597701149426
VOLVO	V60 T6 AWD	5.766283524904215
VOLVO	V60 POLESTAR	5.383141762452108
VOLVO	V60 CC T5 AWD	5.78544061302682
VOLVO	V90 T5	6.0919540229885065
VOLVO	V90 T6 AWD	5.804597701149426
VOLVO	V90 CC T6 AWD	5.766283524904215
VOLVO	XC60 T5	5.862068965517242
VOLVO	XC60 T5 AWD	5.53639846743295
VOLVO	XC60 T6 AWD	5.325670498084292
VOLVO	XC90 T5	5.555555555555555
VOLVO	XC90 T5 AWD	5.421455938697318
VOLVO	XC90 T6 AWD	5.2298850574712645
ACURA	ILX	6.32183908045977
ACURA	MDX SH-AWD	5.038314176245211
ACURA	MDX SH-AWD ELITE	5.1915708812260535
ACURA	MDX HYBRID AWD	5.977011494252873
ACURA	NSX	5.0
ACURA	RDX AWD	5.2107279693486594
ACURA	RLX HYBRID	6.245210727969349
ACURA	TLX	6.0727969348659006
ACURA	TLX A-SPEC	5.996168582375479
ACURA	TLX SH-AWD	5.6321839080459775
ACURA	TLX SH-AWD A-SPEC	5.402298850574713
ALFA ROMEO	4C COUPE	6.226053639846743
ALFA ROMEO	4C SPIDER	6.226053639846743
ALFA ROMEO	GIULIA	6.0727969348659006
ALFA ROMEO	GIULIA AWD	5.842911877394636
ALFA ROMEO	GIULIA QUADRIFOGLIO	4.636015325670498
ALFA ROMEO	STELVIO AWD	5.670498084291188
ALFA ROMEO	STELVIO QUADRIFOGLIO	4.406130268199234
ASTON MARTIN	DB11 V8	4.8084291187739465
ASTON MARTIN	DB11 V12	3.831417624521073
ASTON MARTIN	RAPIDE S	3.6398467432950197
ASTON MARTIN	VANQUISH	3.371647509578544
AUDI	A3	6.398467432950191
AUDI	A3 QUATTRO	6.0727969348659006
AUDI	A3 CABRIOLET QUATTRO	5.727969348659004
AUDI	A4	6.609195402298851
AUDI	A4 QUATTRO	6.111111111111111
AUDI	A4 QUATTRO	6.0919540229885065
AUDI	A4 ALLROAD QUATTRO	5.842911877394636
AUDI	A5 QUATTRO	6.111111111111111
AUDI	A5 QUATTRO	6.0919540229885065
AUDI	A5 CABRIOLET QUATTRO	6.111111111111111
AUDI	A5 SPORTBACK QUATTRO	6.111111111111111
AUDI	A6 QUATTRO	5.862068965517242
AUDI	A6 QUATTRO	5.49808429118774
AUDI	A7 QUATTRO	5.49808429118774
AUDI	A8	5.268199233716476
AUDI	A8	4.444444444444445
AUDI	A8L	4.444444444444445
AUDI	Q3	5.478927203065134
AUDI	Q3 QUATTRO	5.402298850574713
AUDI	Q5	5.670498084291188
AUDI	Q7	5.057471264367816
AUDI	Q7	5.019157088122606
AUDI	R8	4.17624521072797
AUDI	R8 QUATTRO	3.5249042145593874
AUDI	R8 SPYDER	3.5249042145593874
AUDI	RS 3	5.24904214559387
AUDI	RS 5	5.019157088122606
AUDI	RS 7	3.9080459770114944
AUDI	S3	5.727969348659004
AUDI	S4	5.555555555555555
AUDI	S5	5.555555555555555
AUDI	S5 CABRIOLET	5.421455938697318
AUDI	S5 SPORTBACK	5.555555555555555
AUDI	S6	4.291187739463602
AUDI	S7	4.291187739463602
AUDI	S8	4.0038314176245215
AUDI	SQ5	4.827586206896552
AUDI	TT COUPE QUATTRO	5.996168582375479
AUDI	TT ROADSTER QUATTRO	5.996168582375479
AUDI	TT RS	5.306513409961686
AUDI	TTS COUPE	5.74712643678161
BENTLEY	BENTAYGA	2.911877394636016
BENTLEY	CONTINENTAL GT CONVERTIBLE	2.547892720306514
BENTLEY	CONTINENTAL SUPERSPORTS	2.547892720306514
BENTLEY	FLYING SPUR	3.2375478927203067
BENTLEY	FLYING SPUR	2.547892720306514
BENTLEY	MULSANNE	2.2413793103448283
BMW	230i COUPE	6.226053639846743
BMW	230i COUPE	5.804597701149426
BMW	230i xDRIVE CABRIOLET	6.015325670498084
BMW	230i xDRIVE COUPE	6.130268199233717
BMW	328d xDRIVE	6.4750957854406135
BMW	328d xDRIVE TOURING	6.4750957854406135
BMW	330i xDRIVE	6.015325670498084
BMW	330i xDRIVE GRAN TURISMO	6.015325670498084
BMW	330i xDRIVE TOURING	6.015325670498084
BMW	340i	6.494252873563219
BMW	340i	5.402298850574713
BMW	340i xDRIVE	5.727969348659004
BMW	340i xDRIVE	5.306513409961686
BMW	340i xDRIVE GRAN TURISMO	5.49808429118774
BMW	430i xDRIVE CABRIOLET	5.900383141762452
BMW	430i xDRIVE COUPE	6.015325670498084
BMW	430i xDRIVE GRAN COUPE	6.015325670498084
BMW	440i COUPE	6.494252873563219
BMW	440i COUPE	5.402298850574713
BMW	440i xDRIVE CABRIOLET	5.49808429118774
BMW	440i xDRIVE COUPE	5.727969348659004
BMW	440i xDRIVE COUPE	5.306513409961686
BMW	440i xDRIVE GRAN COUPE	5.727969348659004
BMW	530i xDRIVE	6.015325670498084
BMW	540i xDRIVE	5.478927203065134
BMW	640i xDRIVE CABRIOLET	5.24904214559387
BMW	640i xDRIVE GRAN COUPE	5.24904214559387
BMW	640i xDRIVE GRAN TURISMO	5.383141762452108
BMW	650i xDRIVE CABRIOLET	4.406130268199234
BMW	650i xDRIVE COUPE	4.521072796934866
BMW	650i xDRIVE GRAN COUPE	4.406130268199234
BMW	750i xDRIVE	4.406130268199234
BMW	750i xDRIVE SWB	4.578544061302682
BMW	ALPINA B6 xDRIVE GRAN COUPE	4.406130268199234
BMW	M2	5.306513409961686
BMW	M2	4.885057471264368
BMW	M240i CABRIOLET	5.74712643678161
BMW	M240i CABRIOLET	5.114942528735632
BMW	M240i COUPE	5.74712643678161
BMW	M240i COUPE	5.2298850574712645
BMW	M240i xDRIVE CABRIOLET	5.6513409961685825
BMW	M240i xDRIVE COUPE	5.6513409961685825
BMW	M3	4.636015325670498
BMW	M3	4.770114942528736
BMW	M4 CABRIOLET	4.272030651340996
BMW	M4 CABRIOLET	4.636015325670498
BMW	M4 COUPE	4.636015325670498
BMW	M4 COUPE	4.770114942528736
BMW	M550i xDRIVE	4.578544061302682
BMW	M6 CABRIOLET	3.409961685823755
BMW	M6 CABRIOLET	3.793103448275862
BMW	M6 COUPE	3.409961685823755
BMW	M6 COUPE	3.793103448275862
BMW	M6 GRAN COUPE	3.409961685823755
BMW	M6 GRAN COUPE	3.793103448275862
BMW	M760i xDRIVE	3.1992337164750966
BMW	X1 xDRIVE28i	5.842911877394636
BMW	X2 xDRIVE28i	5.74712643678161
BMW	X3 xDRIVE30i	5.727969348659004
BMW	X3 M40i	5.383141762452108
BMW	X4 xDRIVE28i	5.402298850574713
BMW	X4 M40i	4.904214559386974
BMW	X5 xDRIVE35d	5.287356321839081
BMW	X5 xDRIVE35i	4.827586206896552
BMW	X5 xDRIVE50i	3.9272030651341003
BMW	X5 M	3.4674329501915713
BMW	X6 xDRIVE35i	4.827586206896552
BMW	X6 xDRIVE50i	3.9272030651341003
BMW	X6 M	3.4674329501915713
BUGATTI	CHIRON	0.0
BUICK	ENCLAVE	4.96168582375479
BUICK	ENCLAVE AWD	4.693486590038314
BUICK	ENCORE	6.283524904214559
BUICK	ENCORE (SIDI with Stop/Start)	6.4559386973180075
BUICK	ENCORE AWD	5.977011494252873
BUICK	ENCORE AWD (SIDI with Stop/Start)	6.245210727969349
BUICK	ENVISION AWD	5.24904214559387
BUICK	ENVISION AWD	5.517241379310345
BUICK	LACROSSE	5.6321839080459775
BUICK	LACROSSE eASSIST	6.360153256704981
BUICK	LACROSSE AWD	5.459770114942529
BUICK	REGAL	5.842911877394636
BUICK	REGAL AWD	5.6513409961685825
BUICK	REGAL AWD	5.2107279693486594
CADILLAC	ATS	5.862068965517242
CADILLAC	ATS	5.402298850574713
CADILLAC	ATS	5.517241379310345
CADILLAC	ATS AWD	5.74712643678161
CADILLAC	ATS AWD	5.268199233716476
CADILLAC	ATS-V	4.42528735632184
CADILLAC	ATS-V	4.348659003831418
CADILLAC	CT6	5.708812260536399
CADILLAC	CT6 AWD	4.96168582375479
CADILLAC	CT6 AWD	5.0
CADILLAC	CTS	5.708812260536399
CADILLAC	CTS	5.517241379310345
CADILLAC	CTS AWD	5.6130268199233715
CADILLAC	CTS AWD	5.268199233716476
CADILLAC	CTS Vsport	4.042145593869732
CADILLAC	CTS-V	3.697318007662836
CADILLAC	ESCALADE 4WD	3.697318007662836
CADILLAC	XT5	5.2107279693486594
CADILLAC	XT5 AWD	4.96168582375479
CADILLAC	XTS	5.019157088122606
CADILLAC	XTS AWD	4.789272030651341
CADILLAC	XTS Vsport AWD	4.21455938697318
CHEVROLET	CAMARO	5.78544061302682
CHEVROLET	CAMARO	5.49808429118774
CHEVROLET	CAMARO	5.287356321839081
CHEVROLET	CAMARO	4.75095785440613
CHEVROLET	CAMARO SS	4.770114942528736
CHEVROLET	CAMARO SS	4.559386973180077
CHEVROLET	CAMARO ZL1	3.0842911877394643
CHEVROLET	CAMARO ZL1	3.333333333333334
CHEVROLET	CITY EXPRESS	5.823754789272031
CHEVROLET	COLORADO	5.153256704980843
CHEVROLET	COLORADO	5.1915708812260535
CHEVROLET	COLORADO	5.076628352490422
CHEVROLET	COLORADO	4.75095785440613
CHEVROLET	COLORADO 4WD	4.904214559386974
CHEVROLET	COLORADO 4WD	4.655172413793104
CHEVROLET	COLORADO 4WD	4.482758620689656
CHEVROLET	COLORADO ZR2 4WD	3.9655172413793105
CHEVROLET	COLORADO ZR2 4WD	3.6590038314176248
CHEVROLET	CORVETTE	4.310344827586207
CHEVROLET	CORVETTE	4.674329501915709
CHEVROLET	CORVETTE Z06	3.5632183908045985
CHEVROLET	CORVETTE Z06	4.022988505747127
CHEVROLET	CRUZE	6.81992337164751
CHEVROLET	CRUZE	6.704980842911878
CHEVROLET	CRUZE PREMIER	6.762452107279694
CHEVROLET	CRUZE DIESEL	6.647509578544062
CHEVROLET	CRUZE DIESEL	6.743295019157088
CHEVROLET	CRUZE HATCHBACK	6.704980842911878
CHEVROLET	CRUZE HATCHBACK	6.647509578544062
CHEVROLET	CRUZE HATCHBACK PREMIER	6.628352490421456
CHEVROLET	CRUZE HATCHBACK DIESEL	6.590038314176246
CHEVROLET	CRUZE HATCHBACK DIESEL	6.551724137931035
CHEVROLET	EQUINOX	6.264367816091954
CHEVROLET	EQUINOX	6.206896551724139
CHEVROLET	EQUINOX AWD	5.996168582375479
CHEVROLET	EQUINOX AWD	6.206896551724139
CHEVROLET	EQUINOX AWD	5.6321839080459775
CHEVROLET	IMPALA	5.708812260536399
CHEVROLET	IMPALA FFV	5.134099616858238
CHEVROLET	IMPALA FFV	5.306513409961686
CHEVROLET	MALIBU	6.53256704980843
CHEVROLET	MALIBU	5.919540229885058
CHEVROLET	MALIBU HYBRID	7.6819923371647505
CHEVROLET	SILVERADO FFV	4.674329501915709
CHEVROLET	SILVERADO FFV	4.559386973180077
CHEVROLET	SILVERADO	4.291187739463602
CHEVROLET	SILVERADO FFV	4.291187739463602
CHEVROLET	SILVERADO FFV	4.578544061302682
CHEVROLET	SILVERADO	4.118773946360154
CHEVROLET	SILVERADO	3.793103448275862
CHEVROLET	SILVERADO eASSIST	4.674329501915709
CHEVROLET	SILVERADO 4WD FFV	4.367816091954023
CHEVROLET	SILVERADO 4WD FFV	4.329501915708812
CHEVROLET	SILVERADO 4WD	4.118773946360154
CHEVROLET	SILVERADO 4WD FFV	4.118773946360154
CHEVROLET	SILVERADO 4WD FFV	4.080459770114943
CHEVROLET	SILVERADO 4WD	3.793103448275862
CHEVROLET	SILVERADO 4WD	3.6590038314176248
CHEVROLET	SILVERADO eASSIST 4WD	4.17624521072797
CHEVROLET	SONIC	6.4750957854406135
CHEVROLET	SONIC	6.666666666666667
CHEVROLET	SONIC	6.302681992337165
CHEVROLET	SONIC	6.360153256704981
CHEVROLET	SONIC 5	6.4750957854406135
CHEVROLET	SONIC 5	6.666666666666667
CHEVROLET	SONIC 5	6.302681992337165
CHEVROLET	SONIC 5	6.360153256704981
CHEVROLET	SPARK	6.800766283524904
CHEVROLET	SPARK	6.81992337164751
CHEVROLET	SUBURBAN	4.157088122605364
CHEVROLET	SUBURBAN FFV	4.157088122605364
CHEVROLET	SUBURBAN FFV	4.540229885057472
CHEVROLET	SUBURBAN 4WD	4.0038314176245215
CHEVROLET	SUBURBAN 4WD FFV	4.022988505747127
CHEVROLET	SUBURBAN 4WD FFV	3.8505747126436782
CHEVROLET	TAHOE	4.157088122605364
CHEVROLET	TAHOE FFV	4.157088122605364
CHEVROLET	TAHOE FFV	4.540229885057472
CHEVROLET	TAHOE 4WD	4.061302681992338
CHEVROLET	TAHOE 4WD FFV	4.061302681992338
CHEVROLET	TAHOE 4WD FFV	4.272030651340996
CHEVROLET	TAHOE 4WD	3.773946360153257
CHEVROLET	TRAVERSE	5.287356321839081
CHEVROLET	TRAVERSE	5.057471264367816
CHEVROLET	TRAVERSE AWD	4.71264367816092
CHEVROLET	TRAX	6.283524904214559
CHEVROLET	TRAX	6.283524904214559
CHEVROLET	TRAX 4WD	5.977011494252873
CHRYSLER	300	5.363984674329502
CHRYSLER	300 FFV	5.363984674329502
CHRYSLER	300 FFV	5.517241379310345
CHRYSLER	300	4.46360153256705
CHRYSLER	300 AWD	5.057471264367816
CHRYSLER	300 AWD FFV	5.057471264367816
CHRYSLER	300 AWD FFV	5.24904214559387
CHRYSLER	PACIFICA	5.038314176245211
CHRYSLER	PACIFICA (Stop-Start)	5.2298850574712645
DODGE	CHALLENGER	5.363984674329502
DODGE	CHALLENGER	4.118773946360154
DODGE	CHALLENGER	3.773946360153257
DODGE	CHALLENGER (MDS)	4.46360153256705
DODGE	CHALLENGER (MDS)	4.21455938697318
DODGE	CHALLENGER GT AWD	5.057471264367816
DODGE	CHALLENGER GT AWD FFV	5.057471264367816
DODGE	CHALLENGER GT AWD FFV	5.24904214559387
DODGE	CHALLENGER SRT	3.773946360153257
DODGE	CHALLENGER SRT (MDS)	4.21455938697318
DODGE	CHALLENGER SRT DEMON	3.5057471264367823
DODGE	CHALLENGER SRT HELLCAT	3.5057471264367823
DODGE	CHALLENGER SRT HELLCAT	3.256704980842912
DODGE	CHARGER	4.8084291187739465
DODGE	CHARGER FFV	4.8084291187739465
DODGE	CHARGER FFV	4.865900383141763
DODGE	CHARGER	5.363984674329502
DODGE	CHARGER FFV	5.363984674329502
DODGE	CHARGER FFV	5.517241379310345
DODGE	CHARGER (MDS)	4.21455938697318
DODGE	CHARGER (MDS)	4.46360153256705
DODGE	CHARGER (MDS)	4.21455938697318
DODGE	CHARGER AWD	5.057471264367816
DODGE	CHARGER AWD FFV	5.057471264367816
DODGE	CHARGER AWD FFV	5.24904214559387
DODGE	CHARGER AWD (MDS)	4.022988505747127
DODGE	CHARGER SRT (MDS)	4.21455938697318
DODGE	CHARGER SRT HELLCAT	3.5057471264367823
DODGE	DURANGO AWD	4.923371647509579
DODGE	DURANGO AWD	3.6590038314176248
DODGE	DURANGO AWD SRT	3.0459770114942533
DODGE	GRAND CARAVAN FFV	4.71264367816092
DODGE	GRAND CARAVAN FFV	4.75095785440613
DODGE	JOURNEY	5.0
DODGE	JOURNEY FFV	4.559386973180077
DODGE	JOURNEY FFV	4.75095785440613
DODGE	JOURNEY AWD	4.406130268199234
FIAT	124 SPIDER	6.417624521072797
FIAT	124 SPIDER	6.4559386973180075
FIAT	500	6.130268199233717
FIAT	500	6.513409961685824
FIAT	500 ABARTH	6.130268199233717
FIAT	500 ABARTH	6.513409961685824
FIAT	500L	5.766283524904215
FIAT	500X	6.226053639846743
FIAT	500X	5.78544061302682
FIAT	500X AWD	5.670498084291188
FORD	C-MAX HYBRID	7.35632183908046
FORD	ECOSPORT	6.264367816091954
FORD	ECOSPORT AWD	5.842911877394636
FORD	EDGE	5.53639846743295
FORD	EDGE (Start/Stop)	5.574712643678161
FORD	EDGE	4.827586206896552
FORD	EDGE AWD	5.287356321839081
FORD	EDGE AWD	4.597701149425288
FORD	EDGE AWD	4.42528735632184
FORD	ESCAPE	5.900383141762452
FORD	ESCAPE FFV	5.6130268199233715
FORD	ESCAPE FFV	5.804597701149426
FORD	ESCAPE AWD	5.670498084291188
FORD	ESCAPE AWD	5.383141762452108
FORD	EXPEDITION 4X4	4.42528735632184
FORD	EXPEDITION MAX 4X4	4.042145593869732
FORD	EXPLORER	5.134099616858238
FORD	EXPLORER FFV	4.578544061302682
FORD	EXPLORER FFV	4.846743295019158
FORD	EXPLORER AWD	4.885057471264368
FORD	EXPLORER AWD	4.157088122605364
FORD	EXPLORER FFV AWD	4.272030651340996
FORD	EXPLORER FFV AWD	4.482758620689656
FORD	F-150	5.2298850574712645
FORD	F-150 (LT Tire Pkg)	5.153256704980843
FORD	F-150 (Payload Pkg)	5.057471264367816
FORD	F-150	5.095785440613027
FORD	F-150 (LT Tire Pkg)	5.019157088122606
FORD	F-150	5.038314176245211
FORD	F-150 FFV	5.076628352490422
FORD	F-150 FFV	5.24904214559387
FORD	F-150 (LT Tire Pkg)	4.96168582375479
FORD	F-150 FFV (LT Tire Pkg)	4.96168582375479
FORD	F-150 FFV (LT Tire Pkg)	5.24904214559387
FORD	F-150	4.597701149425288
FORD	F-150 (LT Tire Pkg)	4.482758620689656
FORD	F-150 (Payload Pkg)	4.3869731800766285
FORD	F-150	4.406130268199234
FORD	F-150 FFV	4.521072796934866
FORD	F-150 FFV	4.482758620689656
FORD	F-150 (LT Tire Pkg)	4.099616858237548
FORD	F-150 FFV (LT Tire Pkg)	4.118773946360154
FORD	F-150 FFV (LT Tire Pkg)	4.482758620689656
FORD	F-150 (Payload Pkg)	3.793103448275862
FORD	F-150 FFV (Payload Pkg)	3.812260536398468
FORD	F-150 FFV (Payload Pkg)	4.482758620689656
FORD	F-150 4X4	4.923371647509579
FORD	F-150 4X4 (LT Tire Pkg)	4.693486590038314
FORD	F-150 4X4 (Payload Pkg)	4.789272030651341
FORD	F-150 4X4	4.482758620689656
FORD	F-150 4X4 (LT Tire Pkg)	4.482758620689656
FORD	F-150 4X4 XL/XLT	4.904214559386974
FORD	F-150 4X4	4.693486590038314
FORD	F-150 FFV 4X4	4.770114942528736
FORD	F-150 FFV 4X4	4.96168582375479
FORD	F-150 4X4 (LT Tire Pkg)	4.42528735632184
FORD	F-150 FFV 4X4 (LT Tire Pkg)	4.42528735632184
FORD	F-150 FFV 4X4 (LT Tire Pkg)	4.980842911877395
FORD	F-150 4X4	4.348659003831418
FORD	F-150 4X4 (LT Tire Pkg)	4.310344827586207
FORD	F-150 4X4 (Payload Pkg)	4.157088122605364
FORD	F-150 4X4	4.17624521072797
FORD	F-150 FFV 4X4	4.042145593869732
FORD	F-150 FFV 4X4	4.252873563218391
FORD	F-150 4X4 (LT Tire Pkg)	3.793103448275862
FORD	F-150 FFV 4X4 (LT Tire Pkg)	3.793103448275862
FORD	F-150 FFV 4X4 (LT Tire Pkg)	4.252873563218391
FORD	F-150 4X4 (Payload Pkg)	3.6015325670498086
FORD	F-150 FFV 4X4 (Payload Pkg)	3.5057471264367823
FORD	F-150 FFV 4X4 (Payload Pkg)	3.773946360153257
FORD	F-150 RAPTOR 4WD	3.5057471264367823
FORD	FIESTA	6.57088122605364
FORD	FIESTA	6.513409961685824
FORD	FIESTA ST	6.32183908045977
FORD	FLEX	4.291187739463602
FORD	FLEX AWD	4.195402298850575
FORD	FLEX AWD GTDI	3.831417624521073
FORD	FOCUS	6.628352490421456
FORD	FOCUS	6.85823754789272
FORD	FOCUS	6.57088122605364
FORD	FOCUS	6.168582375478927
FORD	FOCUS	6.245210727969349
FORD	FOCUS RS AWD	5.172413793103448
FORD	FOCUS ST	5.804597701149426
FORD	FUSION	6.111111111111111
FORD	FUSION	5.689655172413794
FORD	FUSION	5.727969348659004
FORD	FUSION AWD	5.440613026819924
FORD	FUSION AWD	4.693486590038314
FORD	FUSION HYBRID	7.490421455938698
FORD	GT	2.2796934865900385
FORD	MUSTANG	5.804597701149426
FORD	MUSTANG (Performance Pkg)	5.478927203065134
FORD	MUSTANG	5.74712643678161
FORD	MUSTANG (Performance Pkg)	5.402298850574713
FORD	MUSTANG	4.42528735632184
FORD	MUSTANG	4.252873563218391
FORD	MUSTANG CONVERTIBLE	5.440613026819924
FORD	MUSTANG CONVERTIBLE	5.402298850574713
FORD	MUSTANG CONVERTIBLE	4.157088122605364
FORD	SHELBY GT350 MUSTANG	3.4674329501915713
FORD	T-150 WAGON	3.39080459770115
FORD	T-150 WAGON	3.2183908045977017
FORD	TAURUS FFV	5.019157088122606
FORD	TAURUS FFV	5.2298850574712645
FORD	TAURUS AWD	4.367816091954023
FORD	TAURUS FFV AWD	4.42528735632184
FORD	TAURUS FFV AWD	4.8084291187739465
FORD	TRANSIT CONNECT VAN FFV	5.325670498084292
FORD	TRANSIT CONNECT VAN FFV	5.517241379310345
FORD	TRANSIT CONNECT WAGON LWB FFV	5.1915708812260535
FORD	TRANSIT CONNECT WAGON LWB FFV	5.383141762452108
GENESIS	G80 AWD	4.597701149425288
GENESIS	G80 AWD	4.71264367816092
GENESIS	G80 AWD	4.022988505747127
GENESIS	G90 AWD	4.655172413793104
GENESIS	G90 AWD	4.137931034482759
GMC	ACADIA	5.421455938697318
GMC	ACADIA	4.865900383141763
GMC	ACADIA AWD	5.344827586206897
GMC	ACADIA AWD	4.731800766283525
GMC	CANYON	5.153256704980843
GMC	CANYON	5.1915708812260535
GMC	CANYON	5.076628352490422
GMC	CANYON	4.75095785440613
GMC	CANYON 4WD	4.904214559386974
GMC	CANYON 4WD	4.655172413793104
GMC	CANYON 4WD	4.482758620689656
GMC	SIERRA FFV	4.674329501915709
GMC	SIERRA FFV	4.559386973180077
GMC	SIERRA	4.291187739463602
GMC	SIERRA FFV	4.291187739463602
GMC	SIERRA FFV	4.578544061302682
GMC	SIERRA	4.118773946360154
GMC	SIERRA	3.812260536398468
GMC	SIERRA eASSIST	4.674329501915709
GMC	SIERRA 4WD FFV	4.367816091954023
GMC	SIERRA 4WD FFV	4.329501915708812
GMC	SIERRA 4WD	4.118773946360154
GMC	SIERRA 4WD FFV	4.118773946360154
GMC	SIERRA 4WD FFV	4.080459770114943
GMC	SIERRA 4WD	3.793103448275862
GMC	SIERRA 4WD	3.6590038314176248
GMC	SIERRA eASSIST 4WD	4.17624521072797
GMC	TERRAIN	6.149425287356323
GMC	TERRAIN	6.206896551724139
GMC	TERRAIN AWD	5.977011494252873
GMC	TERRAIN AWD	6.206896551724139
GMC	TERRAIN AWD	5.421455938697318
GMC	YUKON	4.157088122605364
GMC	YUKON FFV	4.157088122605364
GMC	YUKON FFV	4.540229885057472
GMC	YUKON 4WD	4.061302681992338
GMC	YUKON 4WD FFV	4.061302681992338
GMC	YUKON 4WD FFV	4.272030651340996
GMC	YUKON 4WD	3.773946360153257
GMC	YUKON XL	4.157088122605364
GMC	YUKON XL FFV	4.157088122605364
GMC	YUKON XL FFV	4.540229885057472
GMC	YUKON XL 4WD	4.0038314176245215
GMC	YUKON XL 4WD FFV	4.022988505747127
GMC	YUKON XL 4WD FFV	3.8505747126436782
GMC	YUKON XL 4WD	3.4865900383141764
HONDA	ACCORD	6.781609195402299
HONDA	ACCORD	6.609195402298851
HONDA	ACCORD	6.4559386973180075
HONDA	ACCORD	5.900383141762452
HONDA	ACCORD SPORT/TOURING	5.957854406130268
HONDA	ACCORD HYBRID	7.739463601532567
HONDA	CIVIC COUPE	6.973180076628353
HONDA	CIVIC COUPE	6.973180076628353
HONDA	CIVIC COUPE	6.877394636015326
HONDA	CIVIC COUPE	6.685823754789272
HONDA	CIVIC COUPE Si	6.685823754789272
HONDA	CIVIC HATCHBACK	6.896551724137931
HONDA	CIVIC HATCHBACK	6.743295019157088
HONDA	CIVIC HATCHBACK	6.800766283524904
HONDA	CIVIC HATCHBACK SPORT	6.743295019157088
HONDA	CIVIC HATCHBACK SPORT	6.800766283524904
HONDA	CIVIC SEDAN	7.068965517241379
